id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
585206363870957106,ELE Apartments Compañía,89812313,Fernando,,Centro,36.7223,-4.42334,Entire home/apt,104,2,6,2022-09-19,0.97,43,112,6,VFT/MA/16797
585303957109505019,Malaga Center Flat Exclusive View Malagueta Beach WIFI,8544512,Malaga Center Flat,,Centro,36.71641,-4.41121,Entire home/apt,218,1,14,2022-09-12,2.26,55,294,14,VFT/MA/49775
585353439846295815,Cerca del Centro histórico y de la playa by bus,132464123,Dani,,Bailen-Miraflores,36.72316,-4.43265,Private room,35,3,22,2022-09-11,3.63,6,158,22,CTC-2017043383
585442631751851785,Habitación Doble Deluxe baño privado Málaga,23441165,Andrea,,Centro,36.72909,-4.41094,Private room,26,1,6,2022-08-19,1.03,6,331,6,VFT/MA/35941
585587356027770991,Terrace Room,442217715,Alvaro,,Centro,36.72795,-4.42089,Private room,29,3,9,2022-08-16,1.44,9,293,9,Exempt
585820109687177415,Marqués de Larios - Centro Histórico Málaga,91431043,Jose,,Centro,36.72002,-4.42184,Entire home/apt,132,1,3,2022-08-20,0.63,6,59,3,VFT/MA/18724
586118882049803813,Céntrico estudio tipo loft con baño privado Málaga,23441165,Andrea,,Centro,36.72598,-4.41777,Private room,38,1,1,2022-03-25,0.16,6,193,1,CTC-2019144087
586614900732709372,Habitación amplia en el centro de Málaga,7320126,Virginia,,Centro,36.7261,-4.42218,Private room,30,2,10,2022-09-11,1.80,2,313,10,VFT/MA/46443
586628499328526012,HH Victoria Luxury,305088693,Happy Holidays,,Centro,36.7281,-4.41496,Entire home/apt,105,6,0,,,8,365,0,VFT/MA/50580
586760945318509956,Primera línea de playa apartamento completo,450426494,Roberto,,Carretera de Cadiz,36.69877,-4.43655,Entire home/apt,195,3,6,2022-08-24,1.45,1,59,6,VFT/MA/47909
586859222780110419,HABITACIÓN PRIVADA 1,444459186,Viviana,,Cruz De Humilladero,36.71993,-4.45247,Private room,21,3,23,2022-09-12,3.73,3,49,23,Exempt
586946915747632155,Nice Central Flat In Málaga,134734937,Andrés,,Centro,36.71996,-4.42392,Private room,50,1,26,2022-09-20,4.17,1,365,26,Exempt
586980737057011905,Apartment Andrea in Malaga Center,450492441,Andrea,,Centro,36.72733,-4.42562,Entire home/apt,157,2,7,2022-08-08,1.47,2,162,7,VFT/MA/50378
587278934026918004,Pool with view to malaga city & sea,22524109,Mima,,Teatinos-Universidad,36.71613,-4.46563,Entire home/apt,70,7,7,2022-09-08,1.71,13,133,7,VFT/MA/49535
587319078620682556,Apartamento en el centro de soho,446006283,Ana,,Centro,36.71483,-4.42311,Entire home/apt,131,1,2,2022-06-25,0.39,1,340,2,VFT/MA/23591
587491165173571464,"New , Old town, Parking free",14922045,Jorge,,Centro,36.72542,-4.42116,Entire home/apt,73,4,27,2022-09-14,5.33,3,175,27,CTC-2022064129
587505548438918728,preciosa habitación en zona céntrica,69934176,Ebee,,Centro,36.72985,-4.40958,Private room,59,1,0,,,3,359,0,CTC2019026089
587563698143138950,"Flat near the beach, parking included",16322709,José Ignacio,,Este,36.72199,-4.36498,Entire home/apt,86,3,0,,,1,336,0,VFT/MA/50282
587610403779133598,Habitación individual,97079426,Jose Manuel,,Carretera de Cadiz,36.7042,-4.43719,Private room,27,2,4,2022-09-15,0.64,3,272,4,Exempt
587682067569995507,Lovely studio apartment Malaga,14157344,Nicolas,,Centro,36.72235,-4.42763,Entire home/apt,62,2,1,2022-08-15,0.65,3,361,1,VFT/MA/50395
587691228824899659,Lovely studio apartment Malaga center,14157344,Nicolas,,Centro,36.72204,-4.42768,Entire home/apt,99,2,5,2022-08-28,0.83,3,241,5,VFT/MA/50395
587696728152599517,Lovely studio apartment with terrace,14157344,Nicolas,,Centro,36.72243,-4.42719,Entire home/apt,83,1,4,2022-07-31,0.72,3,357,4,VFT/MA/50395
588065232721733534,LU&CIA VILLA INFINITY,126386697,Lu&Cia,,Este,36.7196,-4.34655,Entire home/apt,418,1,10,2022-08-15,1.79,41,315,10,VFT/MA/49738
588095264348401416,APARTAMENTOS MÁLAGA PREMIUM - SAN TELMO - DÚPLEX,384047707,Álvaro,,Centro,36.72187,-4.422429,Entire home/apt,118,1,13,2022-09-09,4.06,8,292,13,R. T. A. H/MA/02206
588126377604454434,Cozy studio in Malaga center by Sharing Co.,397053855,The Sharing Co.,,Centro,36.72803,-4.42425,Entire home/apt,78,4,7,2022-08-03,1.22,4,171,7,VTF/MA/47386
588148416979846230,APTOS. MÁLAGA PREMIUM - SAN TELMO - DÚPLEX PATIO,384047707,Álvaro,,Centro,36.72187,-4.422429,Entire home/apt,155,1,6,2022-09-02,2.31,8,332,6,R. T. A. H/MA/02206
588164313512840383,Málaga Centro Apartamento acogedor para 3,450741906,Marisol,,Centro,36.726147,-4.423333,Entire home/apt,106,1,14,2022-09-25,2.58,1,363,14,Exempt
588172521086244111,Holidays2malaga Correo Viejo next Cathedral Malaga with french balconies,115528688,Trinidad,,Centro,36.72055,-4.41974,Entire home/apt,141,1,1,2022-06-18,0.29,102,57,1,VFT/MA/47836
588193696901111431,Preciosa habitación/Lovely room Málaga centro,100648745,R,,Centro,36.72458,-4.4149,Private room,60,3,0,,,2,21,0,Exempt
588451998392309425,Malagueta Beach & Muelle1 & Centre,35697204,María,,Centro,36.719505,-4.4096,Entire home/apt,176,5,12,2022-09-24,1.89,1,238,12,
588794428967224636,LU&CIA EL PATIO MALAGA,126386697,Lu&Cia,,Centro,36.7266,-4.4202,Entire home/apt,75,1,2,2022-06-13,0.45,41,112,2,VFT/MA/49981
588805061168167833,Apartamento en el centro de Málaga,450882770,Norali,,Centro,36.727,-4.41415,Entire home/apt,86,2,13,2022-09-14,2.95,1,76,13,Exempt
588805317932483997,APT. MÁLAGA PREMIUM - SAN TELMO - DÚPLEX PATIO INT,384047707,Álvaro,,Centro,36.72187,-4.422429,Entire home/apt,173,1,4,2022-09-21,1.46,8,335,4,R. T. A. H/MA/02206
588864488927742251,ELE Apartments Sky Garden,89812313,Fernando,,Teatinos-Universidad,36.71687,-4.46491,Entire home/apt,90,2,20,2022-09-25,3.97,43,102,20,VFT/MA/47587
588878396819939382,Málaga Bay A by iloftmalaga,80225433,I Loft Malaga,,Este,36.72812,-4.35352,Entire home/apt,131,1,0,,,162,362,0,VFT/MA/47342
588878405939911487,Málaga Bay B by iloftmalaga,80225433,I Loft Malaga,,Este,36.72801,-4.35169,Entire home/apt,131,1,1,2022-04-18,0.18,162,365,1,VFT/MA/47343
588878414318415104,Málaga Bay C by iloftmalaga,80225433,I Loft Malaga,,Este,36.72978,-4.35261,Entire home/apt,131,1,1,2022-04-17,0.18,162,365,1,VFT/MA/47341
588890517297552862,Premium City Vibes Alameda,336339051,Fernando,,Centro,36.71788,-4.42202,Entire home/apt,90,1,6,2022-06-18,1.19,28,73,6,CTC 2022041506
588957803758920044,Cómoda habitación privada.,438438244,Silvia,,Carretera de Cadiz,36.707649,-4.43795,Private room,29,1,20,2022-09-15,3.24,6,66,20,VFT/MA/49101
589010289953602529,San Juan Apartment in Málaga,450927042,Alicia,,Centro,36.72031,-4.423132,Entire home/apt,70,2,24,2022-09-28,4.14,1,333,24,VFT/MA/49939
589090824451531094,Mármoles sweet dreams Málaga downtown,190537067,Miguel Angel,,Centro,36.721661,-4.430388,Entire home/apt,96,3,1,2022-08-11,0.60,1,235,1,VFT/MA/50855
589194844925741227,CMS Peña Historical Building,439637921,Juan Carlos,,Centro,36.72468,-4.41991,Entire home/apt,78,3,20,2022-09-11,3.61,2,323,20,VFT/MA/35805
589715222205355456,Precioso apartamento en el centro de Málaga,102571206,Conchi,,Centro,36.72086,-4.42337,Entire home/apt,86,2,9,2022-09-14,1.64,1,213,9,
589747939192683683,apartamento rodrigo centro,217607852,Maria Dolores,,Centro,36.72585,-4.42386,Entire home/apt,80,3,7,2022-09-14,1.14,4,338,7,VFT/MA/50413
589750095950851107,Casa MariCarmen Centro de Málaga,451082932,Jose,,Centro,36.71827,-4.4288,Entire home/apt,81,2,7,2022-09-22,1.25,1,179,7,VFT/MA/48720
589901608785535104,Full Hostel 7 Bedroom WC+AC+TV in CENTER 1kmBeach,329266025,Buena Onda Málaga,,Centro,36.7247,-4.41665,Entire home/apt,719,1,0,,,50,365,0,Exempt
589907411690425116,Preciosa habitación en centro Málaga,100648745,R,,Centro,36.7239,-4.4148,Private room,60,4,0,,,2,0,0,Exempt
589927933345655130,Renovado y confortable Apartamento en pleno centro,67314863,Lourdes,,Centro,36.715878,-4.424162,Entire home/apt,70,6,0,,,1,270,0,CTC-2018072228
590025899263208603,Thyssen Boutique Apartment 1A,2477923,Caleta Homes,,Centro,36.72126,-4.422993,Entire home/apt,128,1,1,2022-08-26,0.86,73,306,1,A/MA/01304
590025911247892054,Thyssen Boutique Apartment 1B,2477923,Caleta Homes,,Centro,36.72126,-4.422993,Entire home/apt,128,1,0,,,73,329,0,A/MA/01304
590025921974292524,Thyssen Boutique Apartment 1C,2477923,Caleta Homes,,Centro,36.72126,-4.422993,Entire home/apt,128,1,1,2022-06-28,0.32,73,326,1,A/MA/01304
590025933082844472,Thyssen Boutique Apartment 1D,2477923,Caleta Homes,,Centro,36.72126,-4.422993,Entire home/apt,128,1,0,,,73,265,0,A/MA/01304
590025946880476054,Thyssen Boutique Apartment 2A,2477923,Caleta Homes,,Centro,36.72126007080078,-4.422993183135986,Entire home/apt,128,1,0,,,73,270,0,A/MA/01304
590025957700548798,Thyssen Boutique Apartment 2B,2477923,Caleta Homes,,Centro,36.72126007080078,-4.422993183135986,Entire home/apt,186,1,1,2022-08-21,0.75,73,321,1,A/MA/01304
590025981526358637,Thyssen Boutique Apartment 2C,2477923,Caleta Homes,,Centro,36.72126007080078,-4.422993183135986,Entire home/apt,128,1,0,,,73,345,0,A/MA/01304
590025990898844178,Thyssen Boutique Apartment 2D,2477923,Caleta Homes,,Centro,36.72126007080078,-4.422993183135986,Entire home/apt,128,1,0,,,73,341,0,A/MA/01304
590243409099160305,Beach apartment in Malaga,431977102,Bookiply,,Este,36.720947,-4.371545,Entire home/apt,83,1,2,2022-06-08,0.36,5,363,2,VFT/MA/06233
590357739677019768,Don Rodrigo - MalagadeVacaciones,3298879,Málaga De Vacaciones,,Centro,36.72489,-4.42308,Entire home/apt,112,1,13,2022-09-25,2.39,42,108,13,VFT/MA/50510
590443730616264572,New Oasis Supreme by Living4Malaga,94173177,Living4Malaga,,Centro,36.71963,-4.42206,Entire home/apt,339,1,10,2022-09-18,1.81,65,286,10,VFT/MA/50369
590515205267218190,Del Parque Flats Urban Familiar,152016953,"Del Parque Flats, S.L.",,Centro,36.72562,-4.42278,Entire home/apt,63,1,0,,,50,349,0,VFT/MA/49301
590515304375054320,Del Parque Flats Urban Penthouse Exclusive,152016953,"Del Parque Flats, S.L.",,Centro,36.7257,-4.42311,Entire home/apt,68,1,0,,,50,352,0,VFT/MA/49301
590783158609066968,"One bedroom appartement with city view, balcony and wifi at Málaga",432345744,"Loic, Estelle And Co",,Bailen-Miraflores,36.729202,-4.435082,Entire home/apt,134,1,0,,,1,364,0,VFT/MA/46523
591041730090350746,Comfy flat Plaza Merced,22371898,Ali,,Centro,36.7243,-4.41837,Entire home/apt,56,2,18,2022-09-24,4.29,15,78,18,VFT/MA/52190
591044864159388745,Cosy Central Loft Beatas with Patio and Balcony,22371898,Ali,,Centro,36.7224,-4.42101,Entire home/apt,50,2,25,2022-09-25,4.49,15,82,25,VFT/MA/25327
591047278143016604,Cosy Central Loft Beatas,22371898,Ali,,Centro,36.72317,-4.41957,Entire home/apt,51,2,34,2022-09-26,6.11,15,84,34,VFT/MA/25326
591049478840456580,Amazing Suit Plaza de la Merced,22371898,Ali,,Centro,36.72486,-4.41698,Entire home/apt,102,2,16,2022-09-23,4.14,15,82,16,VFT/MA/48207
591164599435907919,Suite Málaga. Apartamento en el corazón de Málaga,451347525,Egoitz,,Centro,36.723099,-4.420828,Entire home/apt,83,1,23,2022-09-17,3.81,1,354,23,VFT/MA/46881
591727723743625309,"La Bohème, Málaga centro, junto casa natal Picasso",165093691,Remedios,,Centro,36.724957,-4.417015,Entire home/apt,89,2,11,2022-09-25,1.95,1,262,11,VFT/MA/50825
591757518287222859,PRECIOSO APARTAMENTO EN MALAGA,419046450,Francisco Jesus,,Bailen-Miraflores,36.72546,-4.43266,Entire home/apt,69,3,4,2022-09-11,2.35,1,364,4,CTC-2022075485
591874686506302945,Lovely single room. Cosy. For 1 person or bunks.,41442919,Rob,,Carretera de Cadiz,36.70162,-4.43788,Private room,140,60,0,,,1,365,0,Exempt
591971392370597848,Habitación astral con baño privado,136115899,Ana,,Teatinos-Universidad,36.72276,-4.48061,Private room,35,3,6,2022-07-24,1.75,4,365,6,CTC-2021119821
592043764141404857,Apartamento Reyna House  50 metros playa Huelin,272480664,Mariola,,Carretera de Cadiz,36.70164,-4.43415,Entire home/apt,122,3,0,,,2,334,0,VFT/MA/42294
592393845219936255,Luxury Old Town SP7,451597379,Ruiz Villafranca,,Centro,36.72041,-4.41994,Entire home/apt,87,3,15,2022-08-28,2.76,1,55,15,VFT/MA/48787
592420174883978518,Luxury  apartment Old Town 1Bedroom,85364645,Inma,,Centro,36.724422,-4.429001,Entire home/apt,64,3,5,2022-08-21,0.96,1,63,5,VFT/MA/48966
592599829602624197,Apartamentos Mármoles centro 2B,436607211,Antonio,,Centro,36.72122,-4.42793,Entire home/apt,116,2,4,2022-05-29,0.72,3,199,4,VFT/MA/50114
592601926453050459,"Apartamentos Mármoles centro, 3 B sin balcón.",436607211,Antonio,,Centro,36.72208,-4.4272,Entire home/apt,101,2,0,,,3,85,0,VFT/MA/50114
592611988493785317,"Preciosa habitación , cama  ,sofá ,diván , smartv",218122271,Mabel,,Palma-Palmilla,36.73266,-4.43586,Private room,41,10,2,2022-08-03,0.61,3,361,2,ctc20190180325
592671608984851915,Acogedor Loft en el Centro de Málaga,116249496,Yolanda,,Centro,36.72351,-4.41417,Entire home/apt,90,3,0,,,1,156,0,VFT/MA/15651
592928751134181764,"Nice apartment in Malaga with 1 Bedrooms, WiFi",410220753,Novasol,,Churriana,36.66312,-4.46276,Entire home/apt,174,1,1,2022-09-22,1,2,364,1,VFT/MA/48085
593169298001761010,Precioso Apartamento con infinitas vistas,225446428,Wabitrip Com,,Teatinos-Universidad,36.71686,-4.46387,Entire home/apt,66,1,9,2022-09-04,1.52,18,161,9,CTC-2022059518
593189511052577419,"AAC Málaga. Cómodo, nuevo. 1.3km del centro. 1º",424660646,Anabel,,Bailen-Miraflores,36.725887,-4.435415,Entire home/apt,107,2,1,2022-04-23,0.19,3,346,1,VFT/MA/50437
593241738971400077,Apartamento cerca de la playa con piscina,439347318,Carolina,,Este,36.71995,-4.3605,Entire home/apt,231,1,2,2022-06-02,0.39,1,0,2,CTC-201646611
593256395618549743,Hostal Privatizado GRUPOS 16p.Max PLENO CENTRO +AC,329266025,Buena Onda Málaga,,Centro,36.72458,-4.41601,Entire home/apt,719,1,0,,,50,365,0,Exempt
593305916521911935,Apartment malagueta center and beach,16303935,Fede,,Centro,36.71827,-4.40876,Entire home/apt,75,2,21,2022-09-26,4.20,2,84,21,CTC-2021325215
593348846980798032,Nordik Apartments Urban | Östersund,277663300,Albert,,Centro,36.72161,-4.43091,Entire home/apt,126,1,3,2022-09-18,1.18,5,163,3,VFT/MA/49672
593372958798044048,Apartamento muy amplio en el soho.,217607852,Maria Dolores,,Centro,36.7145,-4.42434,Entire home/apt,85,3,2,2022-05-02,0.38,4,309,2,vft/344459956
593432286817885693,Precioso apartamneto en malaga a 15min del centro,245521903,Armando,,Ciudad Jardin,36.73798,-4.42383,Entire home/apt,49,1,0,,,2,212,0,VFT/MA/17458
593807685540946920,"Balcón Victoria, 4 bedrooms with balcony in the old town",11733642,Ines,,Centro,36.72515,-4.41326,Entire home/apt,159,1,5,2022-08-13,1.10,18,256,5,VFT/MA/45175
593845711218048817,HOMEABOUT CERVANTES Apartment 8 1BR 1BT,17499500,Homeabout,,Centro,36.72676,-4.41921,Entire home/apt,91,1,3,2022-08-11,0.55,74,203,3,VFT/MA/31457
593885687978951446,MalagaCenter apartamento 2 dormitorios en Málaga,84560865,Enrique,,Centro,36.73379,-4.41467,Entire home/apt,69,2,19,2022-09-18,3.39,1,116,19,VFT/MA/18269
593945584703141987,Awesome apartment in MALAGA with WiFi and 3 Bedroo,410220753,Novasol,,Carretera de Cadiz,36.69373,-4.44955,Entire home/apt,584,1,0,,,2,293,0,VFT/MA/39180
593968390603564313,BHost - La Maestranza,399961266,Gestitur Property SL,,Centro,36.71954,-4.408596,Entire home/apt,92,2,4,2022-05-03,0.67,10,248,4,
593984746304208953,Acogedor piso con patio,41625538,María,,Bailen-Miraflores,36.724266,-4.435696,Entire home/apt,90,200,3,2022-06-03,0.54,2,90,3,
594025703590239920,Private room next to the city centre,168904,Jose,,Palma-Palmilla,36.73256,-4.42795,Private room,67,1,0,,,2,90,0,VFT/MA/17613
594052285933880785,Apartamento Amplio 6 plazas junto al Centro,128144305,Enrique,,Bailen-Miraflores,36.72447,-4.43533,Entire home/apt,67,3,0,,,3,151,0,VFT/MA/49595
594080993943071340,Peaceful & bright apartment w/ patio - Center,278821830,Remy,,Centro,36.720917,-4.428382,Entire home/apt,98,1,16,2022-08-14,2.71,54,157,16,CTC-2022063399
594081013806595600,Penthouse with private rooftop - Center,278821830,Remy,,Centro,36.720177,-4.423671,Entire home/apt,121,1,32,2022-09-25,6.00,54,161,32,VFT/MA/48036
594097308303100679,Preciosa habitación en Malaga centro,451592504,Leire,,Centro,36.72498,-4.41618,Private room,60,3,1,2022-04-16,0.18,1,0,1,Exempt
594134947354557202,Apartamento Céntrico GRUPOS 5hab. 2baños 1km Playa,329266025,Buena Onda Málaga,,Centro,36.72482,-4.42083,Entire home/apt,320,1,0,,,50,365,0,Exempt
594210981221850295,Homely Málaga Loft Especerías,101418638,Margarita,,Centro,36.72007,-4.42311,Entire home/apt,95,3,15,2022-09-21,2.51,28,191,15,VFT/MA/07008
594231532947805810,Piso Malaga Centro,452850308,Esteban,,Centro,36.72213,-4.42997,Entire home/apt,60,2,21,2022-09-11,3.62,1,99,21,CTC-2022012171
594586133868824834,"Comfortable flat, city center, AVEtrain and beach.",63946083,Tana,,Cruz De Humilladero,36.71384,-4.434971,Entire home/apt,90,3,13,2022-08-07,2.28,3,71,13,VFT/MA/48648
594786518117713438,La Perla de Málaga,432581747,Bookiply,,Centro,36.7254071,-4.4190041,Entire home/apt,118,1,0,,,10,364,0,VFT/MA/29302
594817449006771935,Felix Saenz by Luma,356479981,Maria,,Centro,36.71805,-4.4248,Entire home/apt,120,5,1,2022-06-03,0.25,1,191,1,VFT/MA/05949
594855322350564319,Heart Historic Center Cozy and quiet apartment,247536750,Steven,,Centro,36.72119,-4.41913,Entire home/apt,75,3,12,2022-09-11,2.21,3,353,12,VFT/MA/15025
594922767746829079,Precioso dormitorio en casa particular en Málaga,452139192,Antonia,,Centro,36.7133,-4.42772,Private room,35,1,30,2022-08-21,5.33,1,113,30,CTC-2019007195
595287331612823118,Gran piso en zona comercial Malaga,167674997,José Antonio,,Cruz De Humilladero,36.71638,-4.4315,Entire home/apt,180,1,2,2022-09-11,1.50,1,321,2,VFT/MA/54956
595301185897148899,Apartment La Vina P.,452116864,Agustin,,Centro,36.72167,-4.4217,Entire home/apt,175,1,0,,,1,322,0,VFT/MA/47940
595374842284772944,Cozy loft in downtown Malaga,397053855,The Sharing Co.,,Centro,36.72567,-4.41897,Entire home/apt,55,4,13,2022-09-12,2.35,4,179,13,VFT/MA/16253
595407169984786956,Convenient & breezy retreat in the heart of Malaga,4692858,Belén,,Centro,36.726715,-4.420068,Entire home/apt,97,2,10,2022-09-22,1.75,1,270,10,VFT/MA/18427
595467755157669992,Tourist apartment and beach in Málaga,133953355,Diego,,Bailen-Miraflores,36.73386,-4.453028,Entire home/apt,39,3,12,2022-09-23,3.91,1,171,12,CTC-2018108782
595493528036399998,Great comfort and quietness in Malaga's heart,452242513,Luona,,Centro,36.72082,-4.42159,Entire home/apt,80,4,9,2022-09-21,2.67,1,54,9,VFT/MA/51698
595639398825595509,SunCity,452225780,Silvia,,Centro,36.71746,-4.4114,Entire home/apt,111,3,22,2022-09-25,3.91,1,188,22,VFT/MA/50904
595662794670780948,Malaga Centro Ocón Deluxe 2,422715250,Antonio,,Centro,36.72355,-4.42179,Entire home/apt,67,2,24,2022-09-22,4.50,2,172,24,
596074502019865738,Park and go Malaga center experience,391796395,Valerio,,Centro,36.7230458,-4.4299493,Entire home/apt,81,3,9,2022-08-29,1.85,1,331,9,VFT/MA/50916
596152632997144730,Apartamento en el centro de Málaga. Nuevo y bonito,447987517,María José,,Centro,36.72092,-4.42046,Entire home/apt,98,2,20,2022-09-25,3.66,1,78,20,VFT/MA/50905
596182978958439041,Apartamento con Azotea a un paso del centro,44662538,Lidia,,Centro,36.73224,-4.42218,Entire home/apt,63,3,16,2022-09-24,2.89,2,141,16,VFT/MA/43279
596321294573200566,"Exclusive Beach Studio, Playa Malagueta",24788862,Marcel,,Centro,36.716964,-4.410731,Entire home/apt,71,3,3,2022-07-18,0.54,2,310,3,VFT/MA/05048
596422678980981703,Seaside Malagueta Deluxe Flat,22371898,Ali,,Centro,36.71684,-4.41012,Entire home/apt,79,2,20,2022-09-04,5.13,15,75,20,VFT/MA/52098
596465413062523427,Lovely Flat Capuchinos,22371898,Ali,,Centro,36.72829,-4.42235,Entire home/apt,50,2,13,2022-09-20,3.17,15,172,13,VFT/MA/52812
596506569330233178,Elegant apartment w/ pool & parking - Center,278821830,Remy,,Centro,36.725857,-4.420068,Entire home/apt,84,1,24,2022-09-10,4.21,54,148,24,CTC-2016148293
596743918416654351,"AAC Málaga. Cómodo, nuevo, a 1.3km del centro. 2º",424660646,Anabel,,Bailen-Miraflores,36.725887,-4.435415,Entire home/apt,104,2,2,2022-08-16,0.36,3,100,2,VFT/MA/50976
596769349819759894,MODERNO APARTAMENTO EN EL SOHO,452077122,Antonio,,Centro,36.713711,-4.424308,Entire home/apt,117,1,14,2022-09-23,2.47,1,0,14,VFT/MA/38410
596907765431314404,Cosy Deluxe suit C/Agua,22371898,Ali,,Centro,36.72628,-4.41449,Entire home/apt,64,2,19,2022-09-26,3.77,15,86,19,VFT/MA/48141
596941199088745902,MODERN LOFT IN MALAGA BEACH,21771371,Jessica,,Churriana,36.6648,-4.45991,Entire home/apt,103,2,28,2022-09-26,4.83,2,28,28,VFT/MA/49811
596966648432869247,Brand new Studio w/terrace& garage.Close to centre,452527376,Julie,,Centro,36.732845,-4.41893,Entire home/apt,76,2,18,2022-08-24,3.14,2,82,18,VFT/MA49551
597009321226965481,Centro Malaga playa apartamento para 4 personas,440409886,Fran,,Centro,36.723419,-4.419302,Entire home/apt,105,2,8,2022-09-24,2.70,1,236,8,VFT/MA/54442
597014472117222713,The Small Apartment in the City,452542050,Alejandro,,Bailen-Miraflores,36.72412,-4.43879,Entire home/apt,59,2,28,2022-09-23,5.03,1,225,28,CTC-2022068258
597015583542257371,Contemporary Minimalist Apartment,278821830,Remy,,Centro,36.723667,-4.430965,Entire home/apt,75,1,18,2022-09-17,3.20,54,174,18,CTC-2022003815
597015692403171294,Spacious and welcoming apartment - Center,278821830,Remy,,Centro,36.722946,-4.424807,Entire home/apt,69,1,24,2022-09-25,4.16,54,176,24,CTC-2016144488
597073785697421497,Estudio a estrenar a un paso del casco historico,44662538,Lidia,,Centro,36.73267,-4.42273,Entire home/apt,56,2,17,2022-09-13,3.02,2,135,17,VFT/MA/45877
597498563046101901,Dúplex Centro Histórico,72636649,Paula,,Centro,36.725533,-4.413806,Entire home/apt,90,5,15,2022-09-18,2.74,1,125,15,VFT/MA/52331
597602545049031504,House in the center with Patio,33332125,Marta,,Centro,36.729874,-4.422805,Private room,134,1,0,,,5,232,0,VFT/MA/50907
597618850499401275,Dream House Rooms Malaga - Room #1 Twin,444298284,Дмитрий,,Carretera de Cadiz,36.69911,-4.43979,Private room,40,2,0,,,3,251,0,VFT/MA/04727
597696784064959957,MalagaSuite City Center Malaga,45749342,Malagasuite Showroom Apartments,,Centro,36.72135,-4.42576,Entire home/apt,135,1,2,2022-05-29,0.40,35,331,2,VFT/MA/19807
597720708535644173,New Málaga Apartment Market City Center,28687712,SinEse Design,,Centro,36.7283,-4.4231,Entire home/apt,81,2,17,2022-09-19,3.72,13,58,17,VFT/MA/39969
597782228188908820,Attic Malaga center,77453474,Carlos,,Centro,36.7241,-4.42556,Entire home/apt,250,1,0,,,1,362,0,VTF/MA/04396
597783516730578684,precioso apartamento en malaga (pedregalejo),449966244,Antonio Rafael,,Este,36.72148,-4.3761,Entire home/apt,120,4,0,,,2,365,0,VFT/MA/16540
597820045635080731,Luminoso apartamento con garaje en el centro,133792543,Carmen,,Centro,36.72622,-4.42179,Entire home/apt,79,3,16,2022-09-22,2.89,1,82,16,VFT/MA/51235
597838395591871774,Apartamento completo 90m2 cerca Aeropuerto y Playa,27418446,Elvira,,Carretera de Cadiz,36.694851,-4.452577,Entire home/apt,63,2,17,2022-09-21,4.36,1,82,17,CTC-20222065924
597892516557728734,Acogedor apartamento  terraza vista al mar lateral,89809130,Isaac,,Carretera de Cadiz,36.705788,-4.437861,Entire home/apt,59,3,14,2022-09-18,2.50,1,50,14,VFT/MA/51156
598031396397090522,"One bedroom appartement with sea view, furnished terrace and wifi at Málaga - 1 km away from the beach",432494095,"Loic, Estelle And Co",,Centro,36.729733,-4.41435,Entire home/apt,93,1,0,,,1,364,0,VFT/MA/03974
598278907867423913,ACOGEDOR APARTAMENTO EN MÁLAGA,154242203,Alba,,Carretera de Cadiz,36.70167,-4.44811,Entire home/apt,60,2,16,2022-09-18,5.00,1,164,16,VFT/MA/54111
598284244087063592,Acogedor apartamento junto a María Zambrano,387770801,Sharing Co.,,Carretera de Cadiz,36.71011,-4.43058,Entire home/apt,91,5,5,2022-07-24,0.94,9,149,5,VFT/MA/50345
598285712941813610,Preciosa habitación en Málaga cerca al mar,452820867,Lisset,,Carretera de Cadiz,36.70558,-4.43679,Private room,50,1,25,2022-09-24,4.81,1,83,25,Exempt
598296435316801719,Holidays2Malaga Alta Street 1 bedroom High Speed WIFI,115528688,Trinidad,,Centro,36.7252,-4.41957,Entire home/apt,96,1,0,,,102,317,0,VFT/MA/26114
598301037230947020,Holidays2Malaga 2 bedroom Armengual de la Mota. next El Corte Ingles Shopping,115528688,Trinidad,,Centro,36.71962,-4.42957,Entire home/apt,126,1,0,,,102,51,0,VFT/MA/49171
598301115714831820,Holidays2Malaga Ayala 2 bedroom & terrace & 400 mts to Beach,115528688,Trinidad,,Carretera de Cadiz,36.70873,-4.43248,Entire home/apt,141,1,0,,,102,58,0,VFT/MA/51003
598301421487947478,Holidays2Malaga Goya - Huelin area at 500 mts from beach.,115528688,Trinidad,,Carretera de Cadiz,36.70618,-4.43656,Entire home/apt,96,1,0,,,102,317,0,VFT/MA/15962
598372477738342948,Santa Catalina Home,452846364,Alfonso,,Este,36.72696,-4.39323,Entire home/apt,190,1,5,2022-09-27,1.46,1,332,5,CTC-2018067631
598411965913614966,Marques7Home. Precioso apartamento en el centro,46451966,Alicia,,Centro,36.71999,-4.42474,Entire home/apt,170,2,4,2022-08-15,0.79,1,331,4,VTF/MA/50823
598459188402895078,Apartamento luminoso. 300 m de la playa El Palo.,452871190,Carlos,,Este,36.72036,-4.35704,Entire home/apt,79,5,2,2022-08-26,0.76,1,246,2,VFT/MA/37029
